Wall time,Step,Value
1733111439.2587898,53285,0.01706649176776409
1733111495.554925,54285,0.004807188641279936
1733111552.977463,55285,0.0034091512206941843
1733111610.578104,56285,0.0023178497795015574
1733111668.072275,57285,0.0018550939857959747
1733111726.15666,58285,0.0018153359415009618
1733111784.603055,59285,0.001628370606340468
1733111842.422611,60285,0.0012363257119432092
1733111899.702239,61285,0.001586911384947598
1733111955.5649762,62285,0.0016636692453175783
1733112011.729275,63285,0.0009583536302670836
1733112068.210187,64285,0.0015295598423108459
1733112124.495497,65285,0.0010771467350423336
1733112182.382549,66285,0.0011570248752832413
1733112241.850548,67285,0.0007742405286990106
1733112300.5326679,68285,0.0009719850495457649
1733112360.872755,69285,0.000741979107260704
1733112420.59866,70285,0.0009179692133329809
1733112476.181012,71285,0.0007046675309538841
1733112530.632254,72285,0.0007977010100148618
1733112588.448909,73285,0.0009712426690384746
1733112648.402642,74285,0.0008114388911053538
1733112707.142712,75285,0.0008032469195313752
1733112765.996567,76285,0.0009557128651067615
1733112825.612698,77285,0.0007709903293289244
1733112883.145955,78285,0.0007657703827135265
1733112943.516727,79285,0.0006657424964942038
1733113003.40539,80285,0.000614347227383405
1733113064.9551191,81285,0.000569101597648114
1733113125.4132679,82285,0.0010652515338733792
1733113185.359008,83285,0.0005830675945617259
1733113244.250432,84285,0.0005699975299648941
1733113303.070254,85285,0.0006938031874597073
1733113361.638535,86285,0.0005751895951107144
1733113420.012928,87285,0.0009039987344294786
1733113480.356937,88285,0.0007091391598805785
1733113540.674326,89285,0.0007028864347375929
1733113600.046435,90285,0.0007580373785458505
1733113660.7199821,91285,0.000610272865742445
1733113721.900533,92285,0.0005396806518547237
1733113781.97038,93285,0.0005371701554395258
1733113841.718415,94285,0.0005360042559914291
1733113900.792911,95285,0.000530416495166719
1733113956.479601,96285,0.0005219921586103737
1733114008.617894,97285,0.0007724282913841307
1733114067.0451121,98285,0.0007999679655767977
1733114121.242147,99285,0.0005435631610453129
1733114174.916688,100285,0.0005009057349525392
1733114229.577201,101285,0.0006848516059108078
1733114286.016055,102285,0.0005878542433492839
1733114339.003395,103285,0.0005089188925921917
1733114393.136844,104285,0.0007161595858633518
1733114506.462548,105570,0.0005760052008554339
1733114561.264021,106570,0.0005751963471993804
1733114613.401437,107570,0.0005068352911621332
1733114667.205735,108570,0.000806191936135292
1733114722.911387,109570,0.000523529713973403
1733114775.7876961,110570,0.0005077802925370634
1733114827.281336,111570,0.0007664199220016599
1733114879.281047,112570,0.0005727743846364319
1733114932.333272,113570,0.0004806577635463327
1733114985.23403,114570,0.0004977384232915938
1733115043.307307,115570,0.0006541437469422817
1733115100.649431,116570,0.0004996897769160569
1733115153.520086,117570,0.0005222127656452358
1733115207.9275389,118570,0.00048469845205545425
1733115261.6215029,119570,0.0004961919039487839
1733115312.429951,120570,0.0004815628344658762
1733115363.740028,121570,0.0004770146915689111
1733115415.573215,122570,0.00045631403918378055
1733115469.1510248,123570,0.0006607649847865105
1733115521.459221,124570,0.0009030033834278584
1733115572.566669,125570,0.0007268388872034848
1733115626.072643,126570,0.0005450675380416214
1733115681.633943,127570,0.0005122738075442612
1733115732.744183,128570,0.0005509236943908036
1733115783.5549781,129570,0.00046934676356613636
1733115834.6404421,130570,0.00046638090861961246
1733115885.894697,131570,0.0004647890164051205
1733115936.7305222,132570,0.0005765926325693727
